Codice Provincia Storico,categoria,Reato,Codice Provincia,Provincia,ANNO,Totale,Codice Regione,Denominazione Provincia,Sigla automobilistica,Codice NUTS2 2021 (3),Codice NUTS3 2021,Totale Maschi,Totale Femmine,Totale Popolazione,ratio
026,RAPINE,17.0 RAPINE,026,TREVISO,2018,132,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,14.992895
026,RAPINE,17.a Rapine in abitazione,026,TREVISO,2018,12,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,1.362990
026,RAPINE,17.d Rapine in esercizi commerciali,026,TREVISO,2018,37,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,4.202554
026,RAPINE,17.h Rapine in pubblica via,026,TREVISO,2018,53,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,6.019875
026,ESTORSIONI,18.0 ESTORSIONI,026,TREVISO,2018,64,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,7.269283
026,SEQUESTRI DI PERSONA,20.0 SEQUESTRI DI PERSONA,026,TREVISO,2018,6,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,0.681495
026,SEQUESTRI DI PERSONA,20.a Sequestri di persona a scopo estorsivo,026,TREVISO,2018,1,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,0.113583
026,SEQUESTRI DI PERSONA,20.b Sequestri di persona per motivi sessuali,026,TREVISO,2018,1,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,0.113583
026,ASSOCIAZIONE PER DELINQUERE,21.0 ASSOCIAZIONE PER DELINQUERE,026,TREVISO,2018,3,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,0.340748
026,RICICLAGGIO E IMPIEGO DI DENARO,23.0 RICICLAGGIO E IMPIEGO DI DENARO,026,TREVISO,2018,9,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,1.022243
026,TRUFFE E FRODI INFORMATICHE,24.0 TRUFFE E FRODI INFORMATICHE,026,TREVISO,2018,2077,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,235.910938
026,INCENDI,25.0 INCENDI,026,TREVISO,2018,27,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,3.066729
026,INCENDI,25.a Incendi boschivi,026,TREVISO,2018,2,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,0.227165
026,DANNEGGIAMENTI,26.0 DANNEGGIAMENTI,026,TREVISO,2018,1821,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,206.833807
026,DANNEGGIAMENTO SEGUITO DA INCENDIO,27.0 DANNEGGIAMENTO SEGUITO DA INCENDIO,026,TREVISO,2018,23,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,2.612398
026,STUPEFACENTI,29.0 STUPEFACENTI,026,TREVISO,2018,244,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,27.714140
026,STUPEFACENTI,29.a Produzione e traffico,026,TREVISO,2018,16,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,1.817321
026,STUPEFACENTI,29.b Spaccio,026,TREVISO,2018,185,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,21.012770
026,SFRUTTAMENTO DELLA PROSTITUZIONE E PORNOGRAFIA MINORILE,30.0 SFRUTTAMENTO DELLA PROSTITUZIONE E PORNOGRAFIA MINORILE,026,TREVISO,2018,14,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,1.590156
026,SFRUTTAMENTO DELLA PROSTITUZIONE E PORNOGRAFIA MINORILE,30.a Sfruttamento e favoreggiamento prostituzione minorile,026,TREVISO,2018,2,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,0.227165
026,SFRUTTAMENTO DELLA PROSTITUZIONE E PORNOGRAFIA MINORILE,30.b Pornografia minorile,026,TREVISO,2018,3,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,0.340748
026,SFRUTTAMENTO DELLA PROSTITUZIONE E PORNOGRAFIA MINORILE,30.c Detenzione materiale pedopornografico,026,TREVISO,2018,3,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,0.340748
026,SFRUTTAMENTO DELLA PROSTITUZIONE E PORNOGRAFIA MINORILE,30.d Sfrutt. e favoreggiamento prostituzione non minorile,026,TREVISO,2018,6,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,0.681495
026,DELITTI INFORMATICI,31.0 DELITTI INFORMATICI,026,TREVISO,2018,68,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,7.723613
026,CONTRAFFAZIONE DI MARCHI E PRODOTTI INDUSTRIALI,32.0 CONTRAFFAZIONE DI MARCHI E PRODOTTI INDUSTRIALI,026,TREVISO,2018,18,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,2.044486
026,VIOLAZIONE ALLA PROPRIETA' INTELLETTUALE,33.0 VIOLAZIONE ALLA PROPRIETA' INTELLETTUALE,026,TREVISO,2018,2,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,0.227165
026,ALTRI DELITTI,34.0 ALTRI DELITTI,026,TREVISO,2018,4107,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,466.483496
026,ATTENTATI,01.0 ATTENTATI,026,TREVISO,2019,2,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,0.227165
026,OMICIDI VOLONTARI CONSUMATI,03.0 OMICIDI VOLONTARI CONSUMATI,026,TREVISO,2019,3,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,0.340748
026,TENTATI OMICIDI,05.0 TENTATI OMICIDI,026,TREVISO,2019,11,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,1.249408
026,OMICIDIO PRETERINTENZIONALE,06.0 OMICIDIO PRETERINTENZIONALE,026,TREVISO,2019,1,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,0.113583
026,OMICIDI COLPOSI,07.0 OMICIDI COLPOSI,026,TREVISO,2019,31,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,3.521059
026,OMICIDI COLPOSI,07.a Omicidio da incidente stradale,026,TREVISO,2019,28,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,3.180311
026,LESIONI DOLOSE,08.0 LESIONI DOLOSE,026,TREVISO,2019,604,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,68.603855
026,PERCOSSE,09.0 PERCOSSE,026,TREVISO,2019,126,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,14.311400
026,MINACCE,10.0 MINACCE,026,TREVISO,2019,573,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,65.082796
026,VIOLENZE SESSUALI,12.0 VIOLENZE SESSUALI,026,TREVISO,2019,44,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,4.997632
026,VIOLENZE SESSUALI,12.a Violenza sessuale su maggiori di anni 14,026,TREVISO,2019,41,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,4.656884
026,VIOLENZE SESSUALI,12.b Violenza sessuale in danno di minori di anni 14,026,TREVISO,2019,3,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,0.340748
026,ATTI SESSUALI CON MINORENNE,13.0 ATTI SESSUALI CON MINORENNE,026,TREVISO,2019,3,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,0.340748
026,FURTI,15.0 FURTI,026,TREVISO,2019,9177,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,1042.346979
026,FURTI,15.a Furto con strappo,026,TREVISO,2019,58,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,6.587787
026,FURTI,15.b Furto con destrezza,026,TREVISO,2019,613,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,69.626098
026,FURTI,15.d Furti in abitazione,026,TREVISO,2019,2671,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,303.378967
026,FURTI,15.e Furti in esercizi commerciali,026,TREVISO,2019,642,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,72.919991
026,FURTI,15.f Furti su auto in sosta,026,TREVISO,2019,1248,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,141.751011
026,FURTI,15.g Furti di opere d'arte e materiale archeologico,026,TREVISO,2019,3,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,0.340748
026,FURTI,15.h Furti di automezzi pesanti trasportanti merci,026,TREVISO,2019,1,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,0.113583
026,FURTI,15.i Furti di ciclomotori,026,TREVISO,2019,23,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,2.612398
026,FURTI,15.j Furti di motociclo,026,TREVISO,2019,20,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,2.271651
026,FURTI,15.k Furti di autovetture,026,TREVISO,2019,192,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,21.807848
026,RICETTAZIONE,16.0 RICETTAZIONE,026,TREVISO,2019,87,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,9.881681
026,RAPINE,17.0 RAPINE,026,TREVISO,2019,119,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,13.516322
026,RAPINE,17.a Rapine in abitazione,026,TREVISO,2019,9,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,1.022243
026,RAPINE,17.b Rapine in banca,026,TREVISO,2019,1,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,0.113583
026,RAPINE,17.d Rapine in esercizi commerciali,026,TREVISO,2019,33,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,3.748224
026,RAPINE,17.h Rapine in pubblica via,026,TREVISO,2019,47,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,5.338379
026,ESTORSIONI,18.0 ESTORSIONI,026,TREVISO,2019,48,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,5.451962
026,USURA,19.0 USURA,026,TREVISO,2019,1,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,0.113583
026,SEQUESTRI DI PERSONA,20.0 SEQUESTRI DI PERSONA,026,TREVISO,2019,6,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,0.681495
026,SEQUESTRI DI PERSONA,20.b Sequestri di persona per motivi sessuali,026,TREVISO,2019,1,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,0.113583
026,RICICLAGGIO E IMPIEGO DI DENARO,23.0 RICICLAGGIO E IMPIEGO DI DENARO,026,TREVISO,2019,12,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,1.362990
026,TRUFFE E FRODI INFORMATICHE,24.0 TRUFFE E FRODI INFORMATICHE,026,TREVISO,2019,2472,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,280.776041
026,INCENDI,25.0 INCENDI,026,TREVISO,2019,45,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,5.111214
026,INCENDI,25.a Incendi boschivi,026,TREVISO,2019,15,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,1.703738
026,DANNEGGIAMENTI,26.0 DANNEGGIAMENTI,026,TREVISO,2019,1956,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,222.167450
026,DANNEGGIAMENTO SEGUITO DA INCENDIO,27.0 DANNEGGIAMENTO SEGUITO DA INCENDIO,026,TREVISO,2019,45,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,5.111214
026,STUPEFACENTI,29.0 STUPEFACENTI,026,TREVISO,2019,252,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,28.622800
026,STUPEFACENTI,29.a Produzione e traffico,026,TREVISO,2019,26,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,2.953146
026,STUPEFACENTI,29.b Spaccio,026,TREVISO,2019,166,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,18.854702
026,SFRUTTAMENTO DELLA PROSTITUZIONE E PORNOGRAFIA MINORILE,30.0 SFRUTTAMENTO DELLA PROSTITUZIONE E PORNOGRAFIA MINORILE,026,TREVISO,2019,23,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,2.612398
026,SFRUTTAMENTO DELLA PROSTITUZIONE E PORNOGRAFIA MINORILE,30.a Sfruttamento e favoreggiamento prostituzione minorile,026,TREVISO,2019,1,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,0.113583
026,SFRUTTAMENTO DELLA PROSTITUZIONE E PORNOGRAFIA MINORILE,30.b Pornografia minorile,026,TREVISO,2019,8,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,0.908660
026,SFRUTTAMENTO DELLA PROSTITUZIONE E PORNOGRAFIA MINORILE,30.c Detenzione materiale pedopornografico,026,TREVISO,2019,3,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,0.340748
026,SFRUTTAMENTO DELLA PROSTITUZIONE E PORNOGRAFIA MINORILE,30.d Sfrutt. e favoreggiamento prostituzione non minorile,026,TREVISO,2019,10,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,1.135825
026,DELITTI INFORMATICI,31.0 DELITTI INFORMATICI,026,TREVISO,2019,79,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,8.973021
026,CONTRAFFAZIONE DI MARCHI E PRODOTTI INDUSTRIALI,32.0 CONTRAFFAZIONE DI MARCHI E PRODOTTI INDUSTRIALI,026,TREVISO,2019,36,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,4.088971
026,VIOLAZIONE ALLA PROPRIETA' INTELLETTUALE,33.0 VIOLAZIONE ALLA PROPRIETA' INTELLETTUALE,026,TREVISO,2019,1,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,0.113583
026,ALTRI DELITTI,34.0 ALTRI DELITTI,026,TREVISO,2019,4344,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,493.402558
026,STRAGE,02.0 STRAGE,026,TREVISO,2020,1,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,0.113583
026,OMICIDI VOLONTARI CONSUMATI,03.0 OMICIDI VOLONTARI CONSUMATI,026,TREVISO,2020,1,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,0.113583
026,TENTATI OMICIDI,05.0 TENTATI OMICIDI,026,TREVISO,2020,6,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,0.681495
026,OMICIDIO PRETERINTENZIONALE,06.0 OMICIDIO PRETERINTENZIONALE,026,TREVISO,2020,2,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,0.227165
026,OMICIDI COLPOSI,07.0 OMICIDI COLPOSI,026,TREVISO,2020,22,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,2.498816
026,OMICIDI COLPOSI,07.a Omicidio da incidente stradale,026,TREVISO,2020,11,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,1.249408
026,LESIONI DOLOSE,08.0 LESIONI DOLOSE,026,TREVISO,2020,533,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,60.539494
026,PERCOSSE,09.0 PERCOSSE,026,TREVISO,2020,109,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,12.380497
026,MINACCE,10.0 MINACCE,026,TREVISO,2020,502,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,57.018436
026,VIOLENZE SESSUALI,12.0 VIOLENZE SESSUALI,026,TREVISO,2020,54,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,6.133457
026,VIOLENZE SESSUALI,12.a Violenza sessuale su maggiori di anni 14,026,TREVISO,2020,44,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,4.997632
026,VIOLENZE SESSUALI,12.b Violenza sessuale in danno di minori di anni 14,026,TREVISO,2020,7,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,0.795078
026,ATTI SESSUALI CON MINORENNE,13.0 ATTI SESSUALI CON MINORENNE,026,TREVISO,2020,4,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,0.454330
026,CORRUZIONE DI MINORENNE,14.0 CORRUZIONE DI MINORENNE,026,TREVISO,2020,2,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,0.227165
026,FURTI,15.0 FURTI,026,TREVISO,2020,6350,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,721.249135
026,FURTI,15.a Furto con strappo,026,TREVISO,2020,29,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,3.293894
026,FURTI,15.b Furto con destrezza,026,TREVISO,2020,377,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,42.820618
026,FURTI,15.d Furti in abitazione,026,TREVISO,2020,1945,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,220.918042
026,FURTI,15.e Furti in esercizi commerciali,026,TREVISO,2020,424,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,48.158997
026,FURTI,15.f Furti su auto in sosta,026,TREVISO,2020,675,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,76.668215
026,FURTI,15.g Furti di opere d'arte e materiale archeologico,026,TREVISO,2020,2,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,0.227165
026,FURTI,15.h Furti di automezzi pesanti trasportanti merci,026,TREVISO,2020,1,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,0.113583
026,FURTI,15.i Furti di ciclomotori,026,TREVISO,2020,21,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,2.385233
026,FURTI,15.j Furti di motociclo,026,TREVISO,2020,12,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,1.362990
026,FURTI,15.k Furti di autovetture,026,TREVISO,2020,119,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,13.516322
026,RICETTAZIONE,16.0 RICETTAZIONE,026,TREVISO,2020,92,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,10.449594
026,RAPINE,17.0 RAPINE,026,TREVISO,2020,105,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,11.926167
026,RAPINE,17.a Rapine in abitazione,026,TREVISO,2020,8,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,0.908660
026,RAPINE,17.d Rapine in esercizi commerciali,026,TREVISO,2020,23,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,2.612398
026,RAPINE,17.h Rapine in pubblica via,026,TREVISO,2020,51,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,5.792710
026,ESTORSIONI,18.0 ESTORSIONI,026,TREVISO,2020,48,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,5.451962
026,SEQUESTRI DI PERSONA,20.0 SEQUESTRI DI PERSONA,026,TREVISO,2020,10,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,1.135825
026,SEQUESTRI DI PERSONA,20.b Sequestri di persona per motivi sessuali,026,TREVISO,2020,2,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,0.227165
026,ASSOCIAZIONE PER DELINQUERE,21.0 ASSOCIAZIONE PER DELINQUERE,026,TREVISO,2020,1,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,0.113583
026,RICICLAGGIO E IMPIEGO DI DENARO,23.0 RICICLAGGIO E IMPIEGO DI DENARO,026,TREVISO,2020,14,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,1.590156
026,TRUFFE E FRODI INFORMATICHE,24.0 TRUFFE E FRODI INFORMATICHE,026,TREVISO,2020,3790,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,430.477830
026,INCENDI,25.0 INCENDI,026,TREVISO,2020,32,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,3.634641
026,INCENDI,25.a Incendi boschivi,026,TREVISO,2020,8,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,0.908660
026,DANNEGGIAMENTI,26.0 DANNEGGIAMENTI,026,TREVISO,2020,1675,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,190.250756
026,DANNEGGIAMENTO SEGUITO DA INCENDIO,27.0 DANNEGGIAMENTO SEGUITO DA INCENDIO,026,TREVISO,2020,22,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,2.498816
026,STUPEFACENTI,29.0 STUPEFACENTI,026,TREVISO,2020,223,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,25.328907
026,STUPEFACENTI,29.a Produzione e traffico,026,TREVISO,2020,24,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,2.725981
026,STUPEFACENTI,29.b Spaccio,026,TREVISO,2020,151,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,17.150964
026,SFRUTTAMENTO DELLA PROSTITUZIONE E PORNOGRAFIA MINORILE,30.0 SFRUTTAMENTO DELLA PROSTITUZIONE E PORNOGRAFIA MINORILE,026,TREVISO,2020,11,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,1.249408
026,SFRUTTAMENTO DELLA PROSTITUZIONE E PORNOGRAFIA MINORILE,30.b Pornografia minorile,026,TREVISO,2020,5,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,0.567913
026,SFRUTTAMENTO DELLA PROSTITUZIONE E PORNOGRAFIA MINORILE,30.c Detenzione materiale pedopornografico,026,TREVISO,2020,2,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,0.227165
026,SFRUTTAMENTO DELLA PROSTITUZIONE E PORNOGRAFIA MINORILE,30.d Sfrutt. e favoreggiamento prostituzione non minorile,026,TREVISO,2020,3,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,0.340748
026,DELITTI INFORMATICI,31.0 DELITTI INFORMATICI,026,TREVISO,2020,102,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,11.585419
026,CONTRAFFAZIONE DI MARCHI E PRODOTTI INDUSTRIALI,32.0 CONTRAFFAZIONE DI MARCHI E PRODOTTI INDUSTRIALI,026,TREVISO,2020,48,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,5.451962
026,VIOLAZIONE ALLA PROPRIETA' INTELLETTUALE,33.0 VIOLAZIONE ALLA PROPRIETA' INTELLETTUALE,026,TREVISO,2020,1,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,0.113583
026,ALTRI DELITTI,34.0 ALTRI DELITTI,026,TREVISO,2020,3517,05,Treviso,TV,ITH3,ITH34,434108,446309,880417,399.469797
027,OMICIDI VOLONTARI CONSUMATI,03.0 OMICIDI VOLONTARI CONSUMATI,227,VENEZIA,2017,5,05,Venezia,VE,ITH3,ITH35,410613,432932,843545,0.592737
027,TENTATI OMICIDI,05.0 TENTATI OMICIDI,227,VENEZIA,2017,12,05,Venezia,VE,ITH3,ITH35,410613,432932,843545,1.422568
027,OMICIDI COLPOSI,07.0 OMICIDI COLPOSI,227,VENEZIA,2017,21,05,Venezia,VE,ITH3,ITH35,410613,432932,843545,2.489494
027,OMICIDI COLPOSI,07.a Omicidio da incidente stradale,227,VENEZIA,2017,20,05,Venezia,VE,ITH3,ITH35,410613,432932,843545,2.370946
027,LESIONI DOLOSE,08.0 LESIONI DOLOSE,227,VENEZIA,2017,938,05,Venezia,VE,ITH3,ITH35,410613,432932,843545,111.197387
027,PERCOSSE,09.0 PERCOSSE,227,VENEZIA,2017,248,05,Venezia,VE,ITH3,ITH35,410613,432932,843545,29.399736
027,MINACCE,10.0 MINACCE,227,VENEZIA,2017,899,05,Venezia,VE,ITH3,ITH35,410613,432932,843545,106.574042
027,INGIURIE,11.0 INGIURIE,227,VENEZIA,2017,8,05,Venezia,VE,ITH3,ITH35,410613,432932,843545,0.948379
027,VIOLENZE SESSUALI,12.0 VIOLENZE SESSUALI,227,VENEZIA,2017,74,05,Venezia,VE,ITH3,ITH35,410613,432932,843545,8.772502
027,VIOLENZE SESSUALI,12.a Violenza sessuale su maggiori di anni 14,227,VENEZIA,2017,67,05,Venezia,VE,ITH3,ITH35,410613,432932,843545,7.942671
027,VIOLENZE SESSUALI,12.b Violenza sessuale in danno di minori di anni 14,227,VENEZIA,2017,6,05,Venezia,VE,ITH3,ITH35,410613,432932,843545,0.711284
027,ATTI SESSUALI CON MINORENNE,13.0 ATTI SESSUALI CON MINORENNE,227,VENEZIA,2017,8,05,Venezia,VE,ITH3,ITH35,410613,432932,843545,0.948379
027,CORRUZIONE DI MINORENNE,14.0 CORRUZIONE DI MINORENNE,227,VENEZIA,2017,2,05,Venezia,VE,ITH3,ITH35,410613,432932,843545,0.237095
027,FURTI,15.0 FURTI,227,VENEZIA,2017,24881,05,Venezia,VE,ITH3,ITH35,410613,432932,843545,2949.575897
027,FURTI,15.a Furto con strappo,227,VENEZIA,2017,177,05,Venezia,VE,ITH3,ITH35,410613,432932,843545,20.982876
027,FURTI,15.b Furto con destrezza,227,VENEZIA,2017,6719,05,Venezia,VE,ITH3,ITH35,410613,432932,843545,796.519451
027,FURTI,15.d Furti in abitazione,227,VENEZIA,2017,3664,05,Venezia,VE,ITH3,ITH35,410613,432932,843545,434.357385
027,FURTI,15.e Furti in esercizi commerciali,227,VENEZIA,2017,2003,05,Venezia,VE,ITH3,ITH35,410613,432932,843545,237.450284
027,FURTI,15.f Furti su auto in sosta,227,VENEZIA,2017,2558,05,Venezia,VE,ITH3,ITH35,410613,432932,843545,303.244047
027,FURTI,15.g Furti di opere d'arte e materiale archeologico,227,VENEZIA,2017,23,05,Venezia,VE,ITH3,ITH35,410613,432932,843545,2.726588
027,FURTI,15.h Furti di automezzi pesanti trasportanti merci,227,VENEZIA,2017,2,05,Venezia,VE,ITH3,ITH35,410613,432932,843545,0.237095
027,FURTI,15.i Furti di ciclomotori,227,VENEZIA,2017,102,05,Venezia,VE,ITH3,ITH35,410613,432932,843545,12.091827
027,FURTI,15.j Furti di motociclo,227,VENEZIA,2017,66,05,Venezia,VE,ITH3,ITH35,410613,432932,843545,7.824123
027,FURTI,15.k Furti di autovetture,227,VENEZIA,2017,240,05,Venezia,VE,ITH3,ITH35,410613,432932,843545,28.451357
027,RICETTAZIONE,16.0 RICETTAZIONE,227,VENEZIA,2017,306,05,Venezia,VE,ITH3,ITH35,410613,432932,843545,36.275480
027,RAPINE,17.0 RAPINE,227,VENEZIA,2017,308,05,Venezia,VE,ITH3,ITH35,410613,432932,843545,36.512575
027,RAPINE,17.a Rapine in abitazione,227,VENEZIA,2017,27,05,Venezia,VE,ITH3,ITH35,410613,432932,843545,3.200778
027,RAPINE,17.b Rapine in banca,227,VENEZIA,2017,5,05,Venezia,VE,ITH3,ITH35,410613,432932,843545,0.592737
027,RAPINE,17.c Rapine in uffici postali,227,VENEZIA,2017,2,05,Venezia,VE,ITH3,ITH35,410613,432932,843545,0.237095
027,RAPINE,17.d Rapine in esercizi commerciali,227,VENEZIA,2017,60,05,Venezia,VE,ITH3,ITH35,410613,432932,843545,7.112839
027,RAPINE,17.h Rapine in pubblica via,227,VENEZIA,2017,164,05,Venezia,VE,ITH3,ITH35,410613,432932,843545,19.441761
027,ESTORSIONI,18.0 ESTORSIONI,227,VENEZIA,2017,88,05,Venezia,VE,ITH3,ITH35,410613,432932,843545,10.432164
027,USURA,19.0 USURA,227,VENEZIA,2017,5,05,Venezia,VE,ITH3,ITH35,410613,432932,843545,0.592737
027,SEQUESTRI DI PERSONA,20.0 SEQUESTRI DI PERSONA,227,VENEZIA,2017,17,05,Venezia,VE,ITH3,ITH35,410613,432932,843545,2.015304
027,SEQUESTRI DI PERSONA,20.a Sequestri di persona a scopo estorsivo,227,VENEZIA,2017,1,05,Venezia,VE,ITH3,ITH35,410613,432932,843545,0.118547
027,SEQUESTRI DI PERSONA,20.b Sequestri di persona per motivi sessuali,227,VENEZIA,2017,4,05,Venezia,VE,ITH3,ITH35,410613,432932,843545,0.474189
027,ASSOCIAZIONE PER DELINQUERE,21.0 ASSOCIAZIONE PER DELINQUERE,227,VENEZIA,2017,6,05,Venezia,VE,ITH3,ITH35,410613,432932,843545,0.711284
027,RICICLAGGIO E IMPIEGO DI DENARO,23.0 RICICLAGGIO E IMPIEGO DI DENARO,227,VENEZIA,2017,12,05,Venezia,VE,ITH3,ITH35,410613,432932,843545,1.422568
027,TRUFFE E FRODI INFORMATICHE,24.0 TRUFFE E FRODI INFORMATICHE,227,VENEZIA,2017,2160,05,Venezia,VE,ITH3,ITH35,410613,432932,843545,256.062214
027,INCENDI,25.0 INCENDI,227,VENEZIA,2017,23,05,Venezia,VE,ITH3,ITH35,410613,432932,843545,2.726588
